measurement.id,plot.id,site.id,study.id,refor.type,prior,stand.age,n,sub_n,plot.size,variables.name,mean_ha,covar_1,coV1_value,covar_2,coV2_value,covar_3,coV3_value
1768,1974,2271.4,4757,C,C,0,1,1,0.0001,soil_perC,1.71,max_depth,67,min_depth,38,bulk_density,0.85
1769,1974,2271.4,4757,C,C,0,1,1,0.0001,soil_perC,1.13,max_depth,102,min_depth,67,bulk_density,0.64
1770,1974,2271.4,4757,C,C,0,1,1,0.0001,soil_perC,0.75,max_depth,123,min_depth,102,bulk_density,0.73
1779,1976,2271.4,4757,PA,PA,0,1,1,0.0001,soil_perC,5.08,max_depth,3,min_depth,0,bulk_density,0.72
1780,1976,2271.4,4757,PA,PA,0,1,1,0.0001,soil_perC,4.99,max_depth,10,min_depth,3,bulk_density,0.76
1781,1976,2271.4,4757,PA,PA,0,1,1,0.0001,soil_perC,4.06,max_depth,35,min_depth,10,bulk_density,0.69
1782,1976,2271.4,4757,PA,PA,0,1,1,0.0001,soil_perC,2.83,max_depth,60,min_depth,35,bulk_density,0.71
1783,1976,2271.4,4757,PA,PA,0,1,1,0.0001,soil_perC,1.54,max_depth,81,min_depth,60,bulk_density,0.77
1784,1976,2271.4,4757,PA,PA,0,1,1,0.0001,soil_perC,0.86,max_depth,100,min_depth,81,bulk_density,0.76
1727,1967,2271.2,4757,SNR,PA,12,1,1,0.0001,soil_perC,8.21,max_depth,16,min_depth,0,bulk_density,0.55
1728,1967,2271.2,4757,SNR,PA,12,1,1,0.0001,soil_perC,20.04,max_depth,20,min_depth,16,bulk_density,0.44
1729,1967,2271.2,4757,SNR,PA,12,1,1,0.0001,soil_perC,10.3,max_depth,70,min_depth,20,bulk_density,0.48
1730,1967,2271.2,4757,SNR,PA,12,1,1,0.0001,soil_perC,1.94,max_depth,101,min_depth,70,bulk_density,0.75
1731,1967,2271.2,4757,SNR,PA,12,1,1,0.0001,soil_perC,2,max_depth,134,min_depth,101,bulk_density,0.68
1732,1967,2271.2,4757,SNR,PA,12,1,1,0.0001,soil_perC,2.71,max_depth,162,min_depth,134,bulk_density,0.59
1733,1967,2271.2,4757,SNR,PA,12,1,1,0.0001,soil_perC,0.36,max_depth,198,min_depth,162,bulk_density,0.68
1734,1967,2271.2,4757,SNR,PA,12,1,1,0.0001,soil_perC,0.89,max_depth,226,min_depth,198,bulk_density,0.58
1771,1975,2271.4,4757,SNR,C,12,1,1,0.0001,soil_perC,5.86,max_depth,7.5,min_depth,0,bulk_density,0.73
1772,1975,2271.4,4757,SNR,C,12,1,1,0.0001,soil_perC,5.09,max_depth,11,min_depth,7.5,bulk_density,0.71
1773,1975,2271.4,4757,SNR,C,12,1,1,0.0001,soil_perC,5.04,max_depth,25,min_depth,11,bulk_density,0.79
1774,1975,2271.4,4757,SNR,C,12,1,1,0.0001,soil_perC,2.95,max_depth,55,min_depth,25,bulk_density,0.89
1775,1975,2271.4,4757,SNR,C,12,1,1,0.0001,soil_perC,1.38,max_depth,88,min_depth,55,bulk_density,0.77
1776,1975,2271.4,4757,SNR,C,12,1,1,0.0001,soil_perC,1.26,max_depth,103,min_depth,88,bulk_density,0.82
1777,1975,2271.4,4757,SNR,C,12,1,1,0.0001,soil_perC,1.11,max_depth,140,min_depth,103,bulk_density,0.83
1778,1975,2271.4,4757,SNR,C,12,1,1,0.0001,soil_perC,1.01,max_depth,160,min_depth,140,bulk_density,0.99
1721,1966,2271.1,4757,SNR,C,15,1,1,0.0001,soil_perC,0.8,max_depth,4,min_depth,0,bulk_density,0.92
1722,1966,2271.1,4757,SNR,C,15,1,1,0.0001,soil_perC,0.53,max_depth,15,min_depth,4,bulk_density,0.94
1723,1966,2271.1,4757,SNR,C,15,1,1,0.0001,soil_perC,0.85,max_depth,59,min_depth,15,bulk_density,0.93
1724,1966,2271.1,4757,SNR,C,15,1,1,0.0001,soil_perC,0.37,max_depth,91,min_depth,59,bulk_density,0.96
1725,1966,2271.1,4757,SNR,C,15,1,1,0.0001,soil_perC,0.04,max_depth,130,min_depth,91,bulk_density,0.76
1726,1966,2271.1,4757,SNR,C,15,1,1,0.0001,soil_perC,0.05,max_depth,180,min_depth,130,bulk_density,0.86
1751,1971,2271.3,4757,SNR,C,20,1,1,0.0001,soil_perC,11.03,max_depth,6,min_depth,0,bulk_density,0.65
1752,1971,2271.3,4757,SNR,C,20,1,1,0.0001,soil_perC,9.27,max_depth,17,min_depth,6,bulk_density,0.59
1753,1971,2271.3,4757,SNR,C,20,1,1,0.0001,soil_perC,4.3,max_depth,45,min_depth,17,bulk_density,0.7
1754,1971,2271.3,4757,SNR,C,20,1,1,0.0001,soil_perC,2.98,max_depth,70,min_depth,45,bulk_density,0.69
1755,1972,2271.3,4757,SNR,C,20,1,1,0.0001,soil_perC,10.99,max_depth,11,min_depth,0,bulk_density,0.58
1756,1972,2271.3,4757,SNR,C,20,1,1,0.0001,soil_perC,10.32,max_depth,24,min_depth,11,bulk_density,0.62
1757,1972,2271.3,4757,SNR,C,20,1,1,0.0001,soil_perC,7.73,max_depth,39,min_depth,24,bulk_density,0.62
1758,1972,2271.3,4757,SNR,C,20,1,1,0.0001,soil_perC,4.33,max_depth,63,min_depth,39,bulk_density,0.65
1759,1972,2271.3,4757,SNR,C,20,1,1,0.0001,soil_perC,2.46,max_depth,85,min_depth,63,bulk_density,0.67
1760,1973,2271.4,4757,SNR,H,23,1,1,0.0001,soil_perC,10.82,max_depth,6,min_depth,0,bulk_density,0.58
1761,1973,2271.4,4757,SNR,H,23,1,1,0.0001,soil_perC,7.37,max_depth,27,min_depth,6,bulk_density,0.52
1762,1973,2271.4,4757,SNR,H,23,1,1,0.0001,soil_perC,2.13,max_depth,40,min_depth,27,bulk_density,0.79
1763,1973,2271.4,4757,SNR,H,23,1,1,0.0001,soil_perC,1.23,max_depth,60,min_depth,40,bulk_density,0.77
1706,1964,2271.1,4757,SNR,C,30,1,1,0.0001,soil_perC,3.44,max_depth,6,min_depth,0,bulk_density,0.7
1707,1964,2271.1,4757,SNR,C,30,1,1,0.0001,soil_perC,1.37,max_depth,28,min_depth,6,bulk_density,0.8
1708,1964,2271.1,4757,SNR,C,30,1,1,0.0001,soil_perC,0.51,max_depth,54,min_depth,28,bulk_density,0.69
1709,1964,2271.1,4757,SNR,C,30,1,1,0.0001,soil_perC,0.29,max_depth,85,min_depth,54,bulk_density,0.71
1710,1964,2271.1,4757,SNR,C,30,1,1,0.0001,soil_perC,0.23,max_depth,120,min_depth,85,bulk_density,0.77
1711,1964,2271.1,4757,SNR,C,30,1,1,0.0001,soil_perC,0.13,max_depth,140,min_depth,120,bulk_density,0.9
1712,1964,2271.1,4757,SNR,C,30,1,1,0.0001,soil_perC,0.14,max_depth,180,min_depth,140,bulk_density,0.87
1713,1964,2271.1,4757,SNR,C,30,1,1,0.0001,soil_perC,0.23,max_depth,200,min_depth,180,bulk_density,0.66
13340,9302,2271.3,4757,SNR,C,40,1,1,0.0001,soil_perC,14,max_depth,5,min_depth,0,bulk_density,0.52
13341,9302,2271.3,4757,SNR,C,40,1,1,0.0001,soil_perC,6.85,max_depth,23,min_depth,5,bulk_density,0.7
13342,9302,2271.3,4757,SNR,C,40,1,1,0.0001,soil_perC,3.84,max_depth,49,min_depth,23,bulk_density,0.65
13343,9302,2271.3,4757,SNR,C,40,1,1,0.0001,soil_perC,3.09,max_depth,70,min_depth,49,bulk_density,0.73
13344,9303,2271.4,4757,SNR,H,75,1,1,0.0001,soil_perC,6.15,max_depth,7,min_depth,0,bulk_density,0.67
13345,9303,2271.4,4757,SNR,H,75,1,1,0.0001,soil_perC,5.81,max_depth,20,min_depth,7,bulk_density,0.81
13346,9303,2271.4,4757,SNR,H,75,1,1,0.0001,soil_perC,2.55,max_depth,46,min_depth,20,bulk_density,0.84
13347,9303,2271.4,4757,SNR,H,75,1,1,0.0001,soil_perC,2.14,max_depth,74,min_depth,46,bulk_density,0.84
13348,9303,2271.4,4757,SNR,H,75,1,1,0.0001,soil_perC,1.19,max_depth,95,min_depth,74,bulk_density,0.92
1789,1978,3572,4772,C,C,0,5,3,0.0001,SOC,8.17,max_depth,10,min_depth,0,,
1790,1978,3572,4772,C,C,0,5,3,0.0001,SOC,7.38,max_depth,20,min_depth,10,,
1791,1978,3572,4772,C,C,0,5,3,0.0001,SOC,6.47,max_depth,30,min_depth,20,,
1792,1978,3572,4772,C,C,0,5,3,0.0001,SOC,5.98,max_depth,40,min_depth,30,,
1785,1977,3572,4772,SNR,SC,15,5,3,0.0001,SOC,11.96,max_depth,10,min_depth,0,,
1786,1977,3572,4772,SNR,SC,15,5,3,0.0001,SOC,10.15,max_depth,20,min_depth,10,,
1787,1977,3572,4772,SNR,SC,15,5,3,0.0001,SOC,9.16,max_depth,30,min_depth,20,,
1788,1977,3572,4772,SNR,SC,15,5,3,0.0001,SOC,8.92,max_depth,40,min_depth,30,,
1813,1981,3677,4833,SNR,F,10,10,9,0.04,soil_perC,1.28,max_depth,10,min_depth,0,,
1814,1981,3677,4833,SNR,F,10,10,9,0.04,soil_perC,1.01,max_depth,20,min_depth,10,,
1815,1981,3677,4833,SNR,F,10,10,9,0.04,soil_perC,0.81,max_depth,30,min_depth,20,,
1822,1982,3529,4869,SNR,C,13,4,3,0.01,soil_perC,0.63,max_depth,20,min_depth,0,,
1825,1983,2319,4923,PA,PA,0,2,3,0.053,SOC,115.7,max_depth,30,min_depth,0,,
1827,1984,2320,4923,PA,PA,0,2,3,0.053,SOC,99.4,max_depth,30,min_depth,0,,
1829,1985,14007,4923,C,C,0,2,3,0.053,SOC,31.1,max_depth,30,min_depth,0,,
1831,1986,14008,4923,C,C,0,2,3,0.053,SOC,53.3,max_depth,30,min_depth,0,,
1833,1987,14009,4923,C,C,0,2,3,0.053,SOC,98.3,max_depth,30,min_depth,0,,
1835,1988,14010,4923,C,C,0,2,3,0.053,SOC,76.6,max_depth,30,min_depth,0,,
1837,1989,14011,4923,C,C,0,2,3,0.053,SOC,57.7,max_depth,30,min_depth,0,,
1839,1999,14012,4923,C,C,0,2,3,0.053,SOC,41.1,max_depth,30,min_depth,0,,
13350,9304,13986,4923,PA,PA,0,2,3,0.053,SOC,80.8,max_depth,30,min_depth,0,,
13352,9305,13987,4923,PA,PA,0,2,3,0.053,SOC,84.5,max_depth,30,min_depth,0,,
13354,9306,13988,4923,PA,PA,0,2,3,0.053,SOC,106.7,max_depth,30,min_depth,0,,
13356,9307,13989,4923,C,C,0,2,3,0.053,SOC,59.8,max_depth,30,min_depth,0,,
1832,1987,14009,4923,SNR,C,11,2,3,0.053,SOC,102,max_depth,30,min_depth,0,,
1828,1985,14007,4923,SNR,C,15,2,3,0.053,SOC,47.6,max_depth,30,min_depth,0,,
1836,1989,14011,4923,SNR,C,15,2,3,0.053,SOC,74.7,max_depth,30,min_depth,0,,
1838,1999,14012,4923,SNR,C,15,2,3,0.053,SOC,29.5,max_depth,30,min_depth,0,,
1824,1983,2319,4923,SNR,PA,23,2,3,0.053,SOC,103.6,max_depth,30,min_depth,0,,
1830,1986,14008,4923,SNR,C,25,2,3,0.053,SOC,89,max_depth,30,min_depth,0,,
1826,1984,2320,4923,SNR,PA,28,2,3,0.053,SOC,67.5,max_depth,30,min_depth,0,,
1834,1988,14010,4923,SNR,C,30,2,3,0.053,SOC,92.7,max_depth,30,min_depth,0,,
13355,9307,13989,4923,SNR,C,35,2,3,0.053,SOC,97.7,max_depth,30,min_depth,0,,
13351,9305,13987,4923,SNR,PA,47,2,3,0.053,SOC,48,max_depth,30,min_depth,0,,
13349,9304,13986,4923,SNR,PA,48,2,3,0.053,SOC,52.9,max_depth,30,min_depth,0,,
13353,9306,13988,4923,SNR,PA,67,2,3,0.053,SOC,72.6,max_depth,30,min_depth,0,,
1854,2001,3508,5152,SNR,PA/H,3,8,4,0.04,SOC,41.8,max_depth,10,min_depth,0,,
1855,2001,3508,5152,SNR,PA/H,3,8,4,0.04,SOC,38,max_depth,20,min_depth,10,,
1856,2001,3508,5152,SNR,PA/H,3,8,4,0.04,SOC,12.9,max_depth,30,min_depth,20,,
1850,2000,3508,5152,SNR,PA/H,5,8,4,0.04,SOC,62.8,max_depth,10,min_depth,0,,
1851,2000,3508,5152,SNR,PA/H,5,8,4,0.04,SOC,50,max_depth,20,min_depth,10,,
1852,2000,3508,5152,SNR,PA/H,5,8,4,0.04,SOC,18.5,max_depth,30,min_depth,20,,
13361,9308,3508,5152,SNR,PA/H,48,8,4,0.04,SOC,76.8,max_depth,10,min_depth,0,,
13362,9308,3508,5152,SNR,PA/H,48,8,4,0.04,SOC,63.3,max_depth,20,min_depth,10,,
13363,9308,3508,5152,SNR,PA/H,48,8,4,0.04,SOC,25.8,max_depth,30,min_depth,20,,
13368,9309,3508,5152,SNR,PA/H,80,8,4,0.04,SOC,102,max_depth,10,min_depth,0,,
13369,9309,3508,5152,SNR,PA/H,80,8,4,0.04,SOC,73.5,max_depth,20,min_depth,10,,
13370,9309,3508,5152,SNR,PA/H,80,8,4,0.04,SOC,47,max_depth,30,min_depth,20,,
1865,2035,2154,5252,H,H,0,1,5,0.04,soil_perC,15.01,max_depth,20,min_depth,0,bulk_density,0.5
1870,2035,2154,5252,H,H,0,1,5,0.04,soil_perC,6.13,max_depth,40,min_depth,20,bulk_density,0.8
1866,2036,2154,5252,SNR,H,4,1,5,0.04,SOC,107,max_depth,20,min_depth,0,,
1871,2036,2154,5252,SNR,H,4,1,5,0.04,SOC,91,max_depth,40,min_depth,20,,
1867,2037,2154,5252,SNR,H,5,1,5,0.04,SOC,99,max_depth,20,min_depth,0,,
1872,2037,2154,5252,SNR,H,5,1,5,0.04,SOC,82,max_depth,40,min_depth,20,,
1868,2038,2154,5252,SNR,H,10,1,5,0.04,SOC,68,max_depth,20,min_depth,0,,
1873,2038,2154,5252,SNR,H,10,1,5,0.04,SOC,105,max_depth,40,min_depth,20,,
1869,2039,2154,5252,SNR,H,17,1,5,0.04,SOC,83,max_depth,20,min_depth,0,,
1874,2039,2154,5252,SNR,H,17,1,5,0.04,SOC,69,max_depth,40,min_depth,20,,
1899,2029,2164,5278,PA,PA,0,1,4,0.2,SOC,24.82,max_depth,10,min_depth,0,,
1902,2029,2164,5278,PA,PA,0,1,4,0.2,SOC,22.14,max_depth,20,min_depth,10,,
1900,2030,2164,5278,SNR,PA,7,1,4,0.2,SOC,26.06,max_depth,10,min_depth,0,,
1903,2030,2164,5278,SNR,PA,7,1,4,0.2,SOC,21.78,max_depth,20,min_depth,10,,
1901,2031,2164,5278,SNR,PA,13,1,4,0.2,SOC,27.51,max_depth,10,min_depth,0,,
1904,2031,2164,5278,SNR,PA,13,1,4,0.2,SOC,22.29,max_depth,20,min_depth,10,,
1922,2034,2256,5317,C,C,0,3,1,,soil_perC,3.89,max_depth,10,min_depth,0,bulk_density,1.15
1923,2034,2256,5317,C,C,0,3,1,,soil_perC,3.86,max_depth,20,min_depth,10,bulk_density,1.25
1924,2034,2256,5317,C,C,0,3,1,,soil_perC,2.99,max_depth,40,min_depth,20,bulk_density,1.23
1925,2034,2256,5317,C,C,0,3,1,,soil_perC,2.11,max_depth,55,min_depth,40,bulk_density,1.2
1926,2034,2256,5317,C,C,0,3,1,,soil_perC,0.91,max_depth,86,min_depth,55,bulk_density,1.2
1927,2034,2256,5317,C,C,0,3,1,,soil_perC,0.98,max_depth,125,min_depth,86,bulk_density,1.2
1909,2032,2254,5317,SNR,C/PA,8,3,1,,soil_perC,4.19,max_depth,10,min_depth,0,bulk_density,1.05
1910,2032,2254,5317,SNR,C/PA,8,3,1,,soil_perC,3.91,max_depth,20,min_depth,10,bulk_density,1.05
1911,2032,2254,5317,SNR,C/PA,8,3,1,,soil_perC,3.15,max_depth,30,min_depth,20,bulk_density,1.25
1912,2032,2254,5317,SNR,C/PA,8,3,1,,soil_perC,1.99,max_depth,55,min_depth,30,bulk_density,1.2
1913,2032,2254,5317,SNR,C/PA,8,3,1,,soil_perC,1.24,max_depth,75,min_depth,55,bulk_density,1.2
1914,2032,2254,5317,SNR,C/PA,8,3,1,,soil_perC,0.6,max_depth,130,min_depth,75,bulk_density,1.2
1915,2033,2255,5317,SNR,C/PA,19,3,1,,soil_perC,4.09,max_depth,10,min_depth,0,bulk_density,1.08
1916,2033,2255,5317,SNR,C/PA,19,3,1,,soil_perC,3.97,max_depth,20,min_depth,10,bulk_density,1.24
1917,2033,2255,5317,SNR,C/PA,19,3,1,,soil_perC,2.91,max_depth,30,min_depth,20,bulk_density,1.14
1918,2033,2255,5317,SNR,C/PA,19,3,1,,soil_perC,2.18,max_depth,50,min_depth,30,bulk_density,1.2
1919,2033,2255,5317,SNR,C/PA,19,3,1,,soil_perC,1.69,max_depth,80,min_depth,50,bulk_density,1.2
1920,2033,2255,5317,SNR,C/PA,19,3,1,,soil_perC,1.35,max_depth,120,min_depth,80,bulk_density,1.2
1921,2033,2255,5317,SNR,C/PA,19,3,1,,soil_perC,0.92,max_depth,150,min_depth,120,bulk_density,1.2
13490,9311,13990,5317,SNR,C,37,3,1,,soil_perC,5.44,max_depth,10,min_depth,0,bulk_density,1.07
13491,9311,13990,5317,SNR,C,37,3,1,,soil_perC,4.48,max_depth,20,min_depth,10,bulk_density,1.07
13492,9311,13990,5317,SNR,C,37,3,1,,soil_perC,3.91,max_depth,40,min_depth,20,bulk_density,1.07
13493,9311,13990,5317,SNR,C,37,3,1,,soil_perC,3.03,max_depth,55,min_depth,40,bulk_density,1.07
13494,9311,13990,5317,SNR,C,37,3,1,,soil_perC,2.25,max_depth,80,min_depth,55,bulk_density,1.07
13495,9311,13990,5317,SNR,C,37,3,1,,soil_perC,1.61,max_depth,130,min_depth,80,bulk_density,1.07
13496,9311,13990,5317,SNR,C,37,3,1,,soil_perC,0.84,max_depth,150,min_depth,130,bulk_density,1.07
13374,9310,13991,5317,SNR,C,59,3,1,,soil_perC,5.45,max_depth,10,min_depth,0,bulk_density,1.04
13375,9310,13991,5317,SNR,C,59,3,1,,soil_perC,4.53,max_depth,20,min_depth,10,bulk_density,1.03
13376,9310,13991,5317,SNR,C,59,3,1,,soil_perC,3.94,max_depth,50,min_depth,20,bulk_density,1.03
13377,9310,13991,5317,SNR,C,59,3,1,,soil_perC,1.86,max_depth,100,min_depth,50,bulk_density,1.03
13378,9310,13991,5317,SNR,C,59,3,1,,soil_perC,0.56,max_depth,130,min_depth,100,bulk_density,1.03
12754,8727,2174.1,5599,PA,PA,0,3,5,0.04,SOC,35.8,max_depth,20,min_depth,0,,
12755,8728,2174.2,5599,PA,PA,0,3,5,0.04,SOC,41.7,max_depth,20,min_depth,0,,
12756,8729,2174.3,5599,PA,PA,0,3,5,0.04,SOC,35.3,max_depth,20,min_depth,0,,
12757,8730,2174.4,5599,PA,PA,0,3,5,0.04,SOC,31.2,max_depth,20,min_depth,0,,
12758,8731,2174.5,5599,PA,PA,0,3,5,0.04,SOC,24.2,max_depth,20,min_depth,0,,
12759,8732,2174.6,5599,PA,PA,0,3,5,0.04,SOC,28.4,max_depth,20,min_depth,0,,
12760,8733,2174.7,5599,PA,PA,0,3,5,0.04,SOC,31.9,max_depth,20,min_depth,0,,
12761,8734,2174.8,5599,PA,PA,0,3,5,0.04,SOC,33.4,max_depth,20,min_depth,0,,
12762,8735,2174.9,5599,PA,PA,0,3,5,0.04,SOC,36.6,max_depth,20,min_depth,0,,
12763,8736,2174.11,5599,PA,PA,0,3,5,0.04,SOC,41.8,max_depth,20,min_depth,0,,
12764,8737,2174.12,5599,PA,PA,0,3,5,0.04,SOC,38.5,max_depth,20,min_depth,0,,
12765,8738,2174.13,5599,PA,PA,0,3,5,0.04,SOC,39.4,max_depth,20,min_depth,0,,
12730,8727,2174.1,5599,SNR,PA,5,3,5,0.04,SOC,62.5,max_depth,20,min_depth,0,,
12731,8728,2174.2,5599,SNR,PA,5,3,5,0.04,SOC,59.4,max_depth,20,min_depth,0,,
12732,8729,2174.3,5599,SNR,PA,5,3,5,0.04,SOC,68.8,max_depth,20,min_depth,0,,
12733,8730,2174.4,5599,SNR,PA,10,3,5,0.04,SOC,73.3,max_depth,20,min_depth,0,,
12734,8731,2174.5,5599,SNR,PA,10,3,5,0.04,SOC,69.6,max_depth,20,min_depth,0,,
12735,8732,2174.6,5599,SNR,PA,10,3,5,0.04,SOC,70.1,max_depth,20,min_depth,0,,
12736,8733,2174.7,5599,SNR,PA,15,3,5,0.04,SOC,69.4,max_depth,20,min_depth,0,,
12737,8734,2174.8,5599,SNR,PA,15,3,5,0.04,SOC,68.6,max_depth,20,min_depth,0,,
12738,8735,2174.9,5599,SNR,PA,15,3,5,0.04,SOC,78.6,max_depth,20,min_depth,0,,
12739,8736,2174.11,5599,SNR,PA,20,3,5,0.04,SOC,92.7,max_depth,20,min_depth,0,,
12740,8737,2174.12,5599,SNR,PA,20,3,5,0.04,SOC,81.4,max_depth,20,min_depth,0,,
12741,8738,2174.13,5599,SNR,PA,20,3,5,0.04,SOC,106.8,max_depth,20,min_depth,0,,
2020,2074,2230,5747,PA,C,0,1,3,,SOC,61,max_depth,20,min_depth,10,,
2022,2074,2230,5747,PA,C,0,1,3,,SOC,75.3,max_depth,20,min_depth,10,,
2019,2073,2230,5747,SNR,C,22,1,3,,SOC,68.1,max_depth,10,min_depth,0,,
2021,2073,2230,5747,SNR,C,22,1,3,,SOC,90.2,max_depth,10,min_depth,0,,
2087,2078,3827,5962,SNR,H,18,3,15,0.04,soil_perC,7.772,max_depth,10,min_depth,0,bulk_density,0.9
2088,2078,3827,5962,SNR,H,18,3,15,0.04,soil_perC,3.345,max_depth,20,min_depth,10,bulk_density,1.1
2089,2078,3827,5962,SNR,H,18,3,15,0.04,soil_perC,2.687,max_depth,30,min_depth,20,bulk_density,1.21
2090,2078,3827,5962,SNR,H,18,3,15,0.04,soil_perC,1.98,max_depth,50,min_depth,30,bulk_density,1.21
2091,2079,3681,5997,C,C,0,3,3,0.0001,soil_perC,1.74,max_depth,20,min_depth,0,bulk_density,1.25
2092,2080,3876,5997,C,C,0,3,3,0.0001,soil_perC,2.29,max_depth,20,min_depth,0,bulk_density,1.19
2093,2081,3500,5997,C,C,0,3,3,0.0001,soil_perC,1.41,max_depth,20,min_depth,0,bulk_density,1.22
2094,2082,3785,5997,SNR,C,1,3,3,0.0001,soil_perC,1.18,max_depth,20,min_depth,0,bulk_density,0.94
2096,2084,3814,5997,SNR,C,4,3,3,0.0001,soil_perC,1.06,max_depth,20,min_depth,0,bulk_density,1.21
2095,2083,3516,5997,SNR,C,5,3,3,0.0001,soil_perC,2.57,max_depth,20,min_depth,0,bulk_density,1.09
2097,2085,3799,5997,SNR,C,5,3,3,0.0025,soil_perC,1.25,max_depth,20,min_depth,0,bulk_density,1.42
2098,2086,3633,5997,SNR,C,6,3,3,0.0025,soil_perC,3.16,max_depth,20,min_depth,0,bulk_density,1.04
2099,2087,3745,5997,SNR,C,7,3,3,0.0025,soil_perC,1.59,max_depth,20,min_depth,0,bulk_density,1.18
2100,2088,3600,5997,SNR,C,7,3,3,0.0025,soil_perC,0.78,max_depth,20,min_depth,0,bulk_density,0.99
2101,2089,3577,5997,SNR,C,12,3,3,0.0025,soil_perC,1.67,max_depth,20,min_depth,0,bulk_density,1.1
2102,2090,3791,5997,SNR,C,15,4,3,0.01,soil_perC,3.16,max_depth,20,min_depth,0,bulk_density,1.03
2103,2091,3616,5997,SNR,C,20,4,3,0.01,soil_perC,3.34,max_depth,20,min_depth,0,bulk_density,0.97
13379,9312,13992,5997,SNR,C,45,4,3,0.01,soil_perC,3.26,max_depth,20,min_depth,0,bulk_density,1.08
13380,9313,13993,5997,SNR,C,50,4,3,0.01,soil_perC,3.64,max_depth,20,min_depth,0,bulk_density,0.79
13381,9314,13994,5997,SNR,C,70,4,3,0.01,soil_perC,4.82,max_depth,20,min_depth,0,bulk_density,0.8
13382,9315,13995,5997,SNR,C,100,4,3,0.01,soil_perC,4.23,max_depth,20,min_depth,0,bulk_density,0.68
2120,2092,13972,6214,SNR,C,9,3,15,0.04,soil_perC,3.08,max_depth,40,min_depth,0,bulk_density,1.5
12913,8808,13972,6214,SNR,C,18,1,15,0.12,soil_perC,3.08,max_depth,40,min_depth,0,,
2128,2093,293,6412,SNR,SC,3,1,1,,SOC,219.5,max_depth,100,min_depth,0,,
2129,2094,294,6412,SNR,SC,3,1,1,,SOC,233.3,max_depth,100,min_depth,0,,
2130,2095,295,6412,SNR,SC,3,1,1,,SOC,286,max_depth,100,min_depth,0,,
2131,2096,293,6412,SNR,SC,9,1,1,,SOC,189.7,max_depth,100,min_depth,0,,
2132,2097,294,6412,SNR,SC,9,1,1,,SOC,207.2,max_depth,100,min_depth,0,,
2133,2098,295,6412,SNR,SC,9,1,1,,SOC,236.6,max_depth,100,min_depth,0,,
2134,2099,293,6412,SNR,SC,19,1,1,,SOC,190.6,max_depth,100,min_depth,0,,
2135,2100,294,6412,SNR,SC,19,1,1,,SOC,248.7,max_depth,100,min_depth,0,,
2136,2101,295,6412,SNR,SC,19,1,1,,SOC,228.4,max_depth,100,min_depth,0,,
4048,2914,3892,6416,SNR,F,14,3,10,,SOC,36.74,max_depth,20,min_depth,0,,
4049,2915,3892,6416,SNR,F,60,3,10,,SOC,39.01,max_depth,20,min_depth,0,,
4050,2916,3893,6450,SNR,C,3,1,5,,SOC,46.5,max_depth,20,min_depth,0,,
4051,2917,3894,6450,SNR,C,20,1,5,,SOC,42.4,max_depth,20,min_depth,0,,
4052,2918,3895,6450,SNR,C,55,1,5,,SOC,36.1,max_depth,20,min_depth,0,,
4053,2919,3896,6450,SNR,C,100,1,5,,SOC,36.5,max_depth,20,min_depth,0,,
2224,2170,2083,6521,SNR,H,15,4,5,0.04,soil_perC,2.8,max_depth,20,min_depth,0,bulk_density,1.3
2225,2171,2083,6521,SNR,H/D,25,4,5,0.04,soil_perC,3.4,max_depth,20,min_depth,0,bulk_density,1.3
13393,9316,2083,6521,SNR,H,35,4,5,0.04,soil_perC,2,max_depth,20,min_depth,0,bulk_density,1.4
13394,9317,2083,6521,SNR,D,45,4,5,0.04,soil_perC,4.5,max_depth,20,min_depth,0,bulk_density,1.3
2229,2172,41,6559,PA,PA,0,3,3,,SOC,31.9,max_depth,10,min_depth,0,,
2233,2172,41,6559,PA,PA,0,3,3,,SOC,16.9,max_depth,20,min_depth,10,,
2237,2172,41,6559,PA,PA,0,3,3,,SOC,32.8,max_depth,50,min_depth,20,,
2241,2172,41,6559,PA,PA,0,3,3,,SOC,25.1,max_depth,100,min_depth,50,,
2230,2173,41,6559,SNR,PA,10,3,3,,SOC,39.9,max_depth,10,min_depth,0,,
2234,2173,41,6559,SNR,PA,10,3,3,,SOC,26.1,max_depth,20,min_depth,10,,
2238,2173,41,6559,SNR,PA,10,3,3,,SOC,46.9,max_depth,50,min_depth,20,,
2242,2173,41,6559,SNR,PA,10,3,3,,SOC,33.9,max_depth,100,min_depth,50,,
2231,2174,41,6559,SNR,PA,20,2,3,,SOC,39.3,max_depth,10,min_depth,0,,
2235,2174,41,6559,SNR,PA,20,2,3,,SOC,27.3,max_depth,20,min_depth,10,,
2239,2174,41,6559,SNR,PA,20,2,3,,SOC,41.5,max_depth,50,min_depth,20,,
2243,2174,41,6559,SNR,PA,20,2,3,,SOC,26.8,max_depth,100,min_depth,50,,
2232,2175,41,6559,SNR,PA,30,3,3,,SOC,26.6,max_depth,10,min_depth,0,,
2236,2175,41,6559,SNR,PA,30,3,3,,SOC,20.5,max_depth,20,min_depth,10,,
2240,2175,41,6559,SNR,PA,30,3,3,,SOC,28.7,max_depth,50,min_depth,20,,
2244,2175,41,6559,SNR,PA,30,3,3,,SOC,24.1,max_depth,100,min_depth,50,,
